"
                    2021-03-20 22:40:14
                ",抽,"是真的封神宇宙 满分期待
但希望以后经费再多点",allstar50,力荐
"
                    2021-02-09 18:18:26
                ",诸葛若见,剧情埋了很多伏笔，台词里反复出现的“旧的封神榜已经没用了”，是否正说明在旧榜上位列仙班众仙其实并没有如计划中的一样升入天庭？正如哪吒在自刎而死后，被太乙真人重塑肉身，但缺魂魄，只是个傀儡。在封神之后，其实并没有人监督封神榜的执行情况。而李云祥的父亲并非李靖转世，只是一个普通人而已。那么就引申出一个疑问，为啥龙族是龙王和敖丙父子兵上阵，而李靖一家人并没有在正片中出场？合理推测，历来有封死人做神仙这个传统的《封神榜》，其实根本是一份死者名单？这不仅解释了哪吒为什么一直在转世，同样上了封神榜的龙王和敖丙为什么要搞机械外骨骼。敖丙为什么会失忆，可能根本是借用机械体秽土转生，类似于：《攻壳机动队》。失忆很可能是转生续命过程中的副作用，结合全片略带暗黑的画风来看，简直让人细思恐极。,allstar50,力荐
"
                    2021-04-23 21:28:33
                ",天腐之国🌈,剧本拉胯，充满了直男式意淫,allstar30,还行
"
                    2021-02-14 00:55:49
                ",㭌吃样,编剧可以，美术很好，人设牛逼。越来越像现代人的古典超级英雄。,allstar50,力荐
"
                    2021-02-20 19:08:31
                ",旅西村,哪吒的帅不仅仅是一种肤浅的外表，而是一种隐藏在黑暗力量下的狠劲儿，可以六亲不认、神挡杀神佛挡杀佛、狠起来连自己都杀！你可以说他是灾星，但不能否认他这股子倔劲儿帅到人神共愤天理难容。        ：）对了，除了英雄救美的桥段无比尬，一切都好～,allstar50,力荐
"
                    2021-02-09 20:43:38
                ",本来老六,"这部电影主创团队的人物设计和动作设计能力绝对是行业领先级别的，每一个登场的人物都完全符合各自的性格特点，仅通过美术就能传达很大一部分角色魅力。还有双方干净利落的打斗，音乐响起，让人热血沸腾。从这个角度来看，它作为一部动画是合格的。
而电影的整个背景是人神共生的现代世界，传统建筑与高科技结合的未来都市，在人物精神内核上加入当代人的思想，可以说人物和背景的结合，就是东方的赛博朋克。故事走向也从传统合家欢转向追求自由表达，更贴合当代年轻人的人生经历。
再加上封神与西游的梦幻联动，动画电影工业化已见端倪。毫无疑问，这是一部合格的商业电影，动作场面精彩，赛车元素的加入很具现代气息，分镜头和剪辑也很干净。特效炸裂，做到极致的视效细节，确实是一场超值的视听盛宴。",allstar50,力荐
"
                    2021-02-10 16:51:54
                ",Spectabilis,其实挺好看的。也许不完美，但还是挺有意思的，比较有新意，人物也立得住，画面是真的赞啊！很喜欢闹海哪吒的回忆杀。最后的一系列彩蛋真看到了封神宇宙的苗头。现在的国漫比前几年进步太多，加油吧！,allstar40,推荐
"
                    2021-02-12 15:03:49
                ",青苔锁唇,"这是一个把现代和神话结合非常完美的电影。
古代神话中的哪吒投胎转世，成为一个现代的小哥，小哥历经千辛万苦身份觉醒，最终战胜龙王敖广。
整个过程剧情十分丰满，跌宕起伏，特别好看！",allstar50,力荐
"
                    2021-02-21 21:18:32
                ",大樂樂,直男无脑爽剧,allstar30,还行
"
                    2021-02-18 11:36:45
                ",大黄,"尽管我是男的也不耽误我给哪吒生孩子，谢谢
热评上说女性角色没有性格特点的，医生兼赛车手姐姐在掉落钢丝网上的勇敢，唱歌小姐姐在截肢后的坚强和对旁人的善良这些品格让您老吃了吗？？？？真的看电影之后来评的吗？",allstar50,力荐
